"WebID","WebScale","WebUnit","PredTSN","PreyTSN","PredName","PreyName"
88,"Q","32","70395","san21","Littorina","Neorhodomela"
88,"Q","32","79452","san266","Mytilus","Detritus complex"
88,"Q","32","97774","san266","Paguridae","Detritus complex"
88,"Q","32","70395","san266","Littorina","Detritus complex"
88,"Q","32","65870","san266","Nereididae","Detritus complex"
88,"Q","32","68076","san266","Sabellidae","Detritus complex"
88,"Q","32","san102","san266","Zooplankton complex","Detritus complex"
88,"Q","32","70395","san267","Littorina","Phytoplankton complex"
88,"Q","32","san102","san267","Zooplankton complex","Phytoplankton complex"
88,"Q","32","97774","san267","Paguridae","Phytoplankton complex"
88,"Q","32","san267","san267","Phytoplankton complex","Phytoplankton complex"
88,"Q","32","69731","san267","Lottia","Phytoplankton complex"
88,"Q","32","79452","san267","Mytilus","Phytoplankton complex"
88,"Q","32","65870","san267","Nereididae","Phytoplankton complex"
88,"Q","32","68076","san267","Sabellidae","Phytoplankton complex"
88,"Q","32","san102","san272","Zooplankton complex","Biofilm complex"
88,"Q","32","69731","san272","Lottia","Biofilm complex"
88,"Q","32","70395","san272","Littorina","Biofilm complex"
89,"Q","32","san102","202421","Zooplankton complex","Bacteria"
89,"Q","32","san267","202421","Phytoplankton complex","Bacteria"
89,"Q","32","568350","2286","Tectura persona","Bacillariophyta"
89,"Q","32","san102","2286","Zooplankton complex","Bacillariophyta"
89,"Q","32","70395","2286","Littorina","Bacillariophyta"
89,"Q","32","san267","2286","Phytoplankton complex","Bacillariophyta"
89,"Q","32","san102","53963","Zooplankton complex","Platyhelminthes"
89,"Q","32","70395","601","Littorina","Cyanophycota"
89,"Q","32","san102","601","Zooplankton complex","Cyanophycota"
89,"Q","32","san267","601","Phytoplankton complex","Cyanophycota"
89,"Q","32","53963","70395","Platyhelminthes","Littorina"
89,"Q","32","san102","70395","Zooplankton complex","Littorina"
89,"Q","32","53963","san102","Platyhelminthes","Zooplankton complex"
89,"Q","32","san102","san102","Zooplankton complex","Zooplankton complex"
89,"Q","32","70395","san102","Littorina","Zooplankton complex"
89,"Q","32","san267","san102","Phytoplankton complex","Zooplankton complex"
89,"Q","32","70395","san252","Littorina","Brown crust complex"
89,"Q","32","70395","san266","Littorina","Detritus complex"
89,"Q","32","san102","san266","Zooplankton complex","Detritus complex"
89,"Q","32","568350","san267","Tectura persona","Phytoplankton complex"
89,"Q","32","san102","san267","Zooplankton complex","Phytoplankton complex"
89,"Q","32","san267","san267","Phytoplankton complex","Phytoplankton complex"
89,"Q","32","70395","san267","Littorina","Phytoplankton complex"
89,"Q","32","70395","san272","Littorina","Biofilm complex"
89,"Q","32","san102","san272","Zooplankton complex","Biofilm complex"
89,"Q","32","568350","san272","Tectura persona","Biofilm complex"
90,"Q","32","70395","14050","Littorina","Verrucaria"
90,"Q","32","san102","202421","Zooplankton complex","Bacteria"
90,"Q","32","san267","202421","Phytoplankton complex","Bacteria"
90,"Q","32","93294","202421","Amphipoda","Bacteria"
90,"Q","32","70395","2286","Littorina","Bacillariophyta"
90,"Q","32","san267","2286","Phytoplankton complex","Bacillariophyta"
90,"Q","32","san102","2286","Zooplankton complex","Bacillariophyta"
90,"Q","32","93294","2286","Amphipoda","Bacillariophyta"
90,"Q","32","san102","53963","Zooplankton complex","Platyhelminthes"
90,"Q","32","93294","53963","Amphipoda","Platyhelminthes"
90,"Q","32","san102","601","Zooplankton complex","Cyanophycota"
90,"Q","32","93294","601","Amphipoda","Cyanophycota"
90,"Q","32","70395","601","Littorina","Cyanophycota"
90,"Q","32","san267","601","Phytoplankton complex","Cyanophycota"
90,"Q","32","53963","70395","Platyhelminthes","Littorina"
90,"Q","32","san102","70395","Zooplankton complex","Littorina"
90,"Q","32","san102","93294","Zooplankton complex","Amphipoda"
90,"Q","32","53963","93294","Platyhelminthes","Amphipoda"
90,"Q","32","93294","93294","Amphipoda","Amphipoda"
90,"Q","32","53963","san102","Platyhelminthes","Zooplankton complex"
90,"Q","32","san267","san102","Phytoplankton complex","Zooplankton complex"
90,"Q","32","93294","san102","Amphipoda","Zooplankton complex"
90,"Q","32","san102","san102","Zooplankton complex","Zooplankton complex"
90,"Q","32","70395","san102","Littorina","Zooplankton complex"
90,"Q","32","70395","san266","Littorina","Detritus complex"
90,"Q","32","93294","san266","Amphipoda","Detritus complex"
90,"Q","32","san102","san266","Zooplankton complex","Detritus complex"
90,"Q","32","82770","san266","Prostigmata","Detritus complex"
90,"Q","32","93294","san267","Amphipoda","Phytoplankton complex"
90,"Q","32","70395","san267","Littorina","Phytoplankton complex"
90,"Q","32","san267","san267","Phytoplankton complex","Phytoplankton complex"
90,"Q","32","san102","san267","Zooplankton complex","Phytoplankton complex"
90,"Q","32","70395","san272","Littorina","Biofilm complex"
90,"Q","32","93294","san272","Amphipoda","Biofilm complex"
90,"Q","32","san102","san272","Zooplankton complex","Biofilm complex"
91,"Q","32","70395","14035","Littorina","Caloplaca"
91,"Q","32","70395","14050","Littorina","Verrucaria"
91,"Q","32","san102","202421","Zooplankton complex","Bacteria"
91,"Q","32","san267","202421","Phytoplankton complex","Bacteria"
91,"Q","32","93294","202421","Amphipoda","Bacteria"
91,"Q","32","93294","2286","Amphipoda","Bacillariophyta"
91,"Q","32","san102","2286","Zooplankton complex","Bacillariophyta"
91,"Q","32","san267","2286","Phytoplankton complex","Bacillariophyta"
91,"Q","32","70395","2286","Littorina","Bacillariophyta"
91,"Q","32","70395","601","Littorina","Cyanophycota"
91,"Q","32","san102","601","Zooplankton complex","Cyanophycota"
91,"Q","32","93294","601","Amphipoda","Cyanophycota"
91,"Q","32","san267","601","Phytoplankton complex","Cyanophycota"
91,"Q","32","san102","70395","Zooplankton complex","Littorina"
91,"Q","32","93294","93294","Amphipoda","Amphipoda"
91,"Q","32","san102","93294","Zooplankton complex","Amphipoda"
91,"Q","32","70395","san102","Littorina","Zooplankton complex"
91,"Q","32","93294","san102","Amphipoda","Zooplankton complex"
91,"Q","32","san267","san102","Phytoplankton complex","Zooplankton complex"
91,"Q","32","san102","san102","Zooplankton complex","Zooplankton complex"
91,"Q","32","70395","san266","Littorina","Detritus complex"
91,"Q","32","93294","san266","Amphipoda","Detritus complex"
91,"Q","32","san102","san266","Zooplankton complex","Detritus complex"
91,"Q","32","93294","san267","Amphipoda","Phytoplankton complex"
91,"Q","32","san102","san267","Zooplankton complex","Phytoplankton complex"
91,"Q","32","70395","san267","Littorina","Phytoplankton complex"
91,"Q","32","san267","san267","Phytoplankton complex","Phytoplankton complex"
91,"Q","32","70395","san272","Littorina","Biofilm complex"
91,"Q","32","san102","san272","Zooplankton complex","Biofilm complex"
91,"Q","32","93294","san272","Amphipoda","Biofilm complex"
92,"Q","32","93294","202421","Amphipoda","Bacteria"
92,"Q","32","san267","202421","Phytoplankton complex","Bacteria"
92,"Q","32","san102","202421","Zooplankton complex","Bacteria"
92,"Q","32","san102","2286","Zooplankton complex","Bacillariophyta"
92,"Q","32","san267","2286","Phytoplankton complex","Bacillariophyta"
92,"Q","32","93294","2286","Amphipoda","Bacillariophyta"
92,"Q","32","san102","601","Zooplankton complex","Cyanophycota"
92,"Q","32","san267","601","Phytoplankton complex","Cyanophycota"
92,"Q","32","93294","601","Amphipoda","Cyanophycota"
92,"Q","32","93294","93294","Amphipoda","Amphipoda"
92,"Q","32","san102","93294","Zooplankton complex","Amphipoda"
92,"Q","32","93294","san102","Amphipoda","Zooplankton complex"
92,"Q","32","san267","san102","Phytoplankton complex","Zooplankton complex"
92,"Q","32","san102","san102","Zooplankton complex","Zooplankton complex"
92,"Q","32","82770","san266","Prostigmata","Detritus complex"
92,"Q","32","san102","san266","Zooplankton complex","Detritus complex"
92,"Q","32","93294","san266","Amphipoda","Detritus complex"
92,"Q","32","93294","san267","Amphipoda","Phytoplankton complex"
92,"Q","32","san267","san267","Phytoplankton complex","Phytoplankton complex"
92,"Q","32","san102","san267","Zooplankton complex","Phytoplankton complex"
92,"Q","32","93294","san272","Amphipoda","Biofilm complex"
92,"Q","32","san102","san272","Zooplankton complex","Biofilm complex"
84,"Q","32","san102","202421","Zooplankton complex","Bacteria"
84,"Q","32","san267","202421","Phytoplankton complex","Bacteria"
84,"Q","32","san267","2286","Phytoplankton complex","Bacillariophyta"
84,"Q","32","san102","2286","Zooplankton complex","Bacillariophyta"
84,"Q","32","san102","601","Zooplankton complex","Cyanophycota"
84,"Q","32","san267","601","Phytoplankton complex","Cyanophycota"
84,"Q","32","san267","san102","Phytoplankton complex","Zooplankton complex"
84,"Q","32","san102","san102","Zooplankton complex","Zooplankton complex"
84,"Q","32","82770","san266","Prostigmata","Detritus complex"
84,"Q","32","san102","san266","Zooplankton complex","Detritus complex"
84,"Q","32","san102","san267","Zooplankton complex","Phytoplankton complex"
84,"Q","32","san267","san267","Phytoplankton complex","Phytoplankton complex"
84,"Q","32","san102","san272","Zooplankton complex","Biofilm complex"
102,"T","33","93294","10824","Amphipoda","Pilayella littoralis"
102,"T","33","568351","10824","Tectura scutum","Pilayella littoralis"
102,"T","33","93294","11334","Amphipoda","Fucus"
102,"T","33","69731","11334","Lottia","Fucus"
102,"T","33","76444","11334","Siphonaria thersites","Fucus"
102,"T","33","70395","11334","Littorina","Fucus"
102,"T","33","93294","12841","Amphipoda","Palmaria"
102,"T","33","93294","13440","Amphipoda","Polysiphonia"
102,"T","33","san334","13440","Gunnel Prickleback complex","Polysiphonia"
102,"T","33","70395","13440","Littorina","Polysiphonia"
102,"T","33","70395","14050","Littorina","Verrucaria"
102,"T","33","164457","164457","Gobiesocidae","Gobiesocidae"
102,"T","33","san267","202421","Phytoplankton complex","Bacteria"
102,"T","33","san102","202421","Zooplankton complex","Bacteria"
102,"T","33","48396","202421","Halichondria panicea","Bacteria"
102,"T","33","93294","202421","Amphipoda","Bacteria"
102,"T","33","47771","202421","Haliclona","Bacteria"
102,"T","33","69731","2286","Lottia","Bacillariophyta"
102,"T","33","san267","2286","Phytoplankton complex","Bacillariophyta"
102,"T","33","79452","2286","Mytilus","Bacillariophyta"
102,"T","33","568350","2286","Tectura persona","Bacillariophyta"
102,"T","33","93294","2286","Amphipoda","Bacillariophyta"
102,"T","33","70395","2286","Littorina","Bacillariophyta"
102,"T","33","san334","2286","Gunnel Prickleback complex","Bacillariophyta"
102,"T","33","san102","2286","Zooplankton complex","Bacillariophyta"
102,"T","33","52551","2286","Anthopleura","Bacillariophyta"
102,"T","33","97774","2286","Paguridae","Bacillariophyta"
102,"T","33","89687","2286","Semibalanus balanoides","Bacillariophyta"
102,"T","33","568351","2286","Tectura scutum","Bacillariophyta"
102,"T","33","52551","52551","Anthopleura","Anthopleura"
102,"T","33","164457","568350","Gobiesocidae","Tectura persona"
102,"T","33","164457","568351","Gobiesocidae","Tectura scutum"
102,"T","33","52551","568351","Anthopleura","Tectura scutum"
102,"T","33","57411","57411","Nemertea","Nemertea"
102,"T","33","san102","57411","Zooplankton complex","Nemertea"
102,"T","33","93294","57411","Amphipoda","Nemertea"
102,"T","33","san334","57411","Gunnel Prickleback complex","Nemertea"
102,"T","33","san102","601","Zooplankton complex","Cyanophycota"
102,"T","33","san267","601","Phytoplankton complex","Cyanophycota"
102,"T","33","69731","601","Lottia","Cyanophycota"
102,"T","33","568351","601","Tectura scutum","Cyanophycota"
102,"T","33","93294","601","Amphipoda","Cyanophycota"
102,"T","33","70395","601","Littorina","Cyanophycota"
102,"T","33","san334","6501","Gunnel Prickleback complex","Ulvaceae"
102,"T","33","70395","6501","Littorina","Ulvaceae"
102,"T","33","79452","6501","Mytilus","Ulvaceae"
102,"T","33","568351","6501","Tectura scutum","Ulvaceae"
102,"T","33","76444","6501","Siphonaria thersites","Ulvaceae"
102,"T","33","93294","6501","Amphipoda","Ulvaceae"
102,"T","33","70395","6746","Littorina","Cladophoraceae"
102,"T","33","69731","6746","Lottia","Cladophoraceae"
102,"T","33","93294","6746","Amphipoda","Cladophoraceae"
102,"T","33","164457","69731","Gobiesocidae","Lottia"
102,"T","33","57411","69731","Nemertea","Lottia"
102,"T","33","97774","69731","Paguridae","Lottia"
102,"T","33","73296","69731","Nucella lima","Lottia"
102,"T","33","san334","70395","Gunnel Prickleback complex","Littorina"
102,"T","33","57411","70395","Nemertea","Littorina"
102,"T","33","san102","70395","Zooplankton complex","Littorina"
102,"T","33","164457","70395","Gobiesocidae","Littorina"
102,"T","33","73296","70395","Nucella lima","Littorina"
102,"T","33","52551","70395","Anthopleura","Littorina"
102,"T","33","97774","79452","Paguridae","Mytilus"
102,"T","33","san102","79452","Zooplankton complex","Mytilus"
102,"T","33","73296","79452","Nucella lima","Mytilus"
102,"T","33","52551","79452","Anthopleura","Mytilus"
102,"T","33","73296","89687","Nucella lima","Semibalanus balanoides"
102,"T","33","57411","93294","Nemertea","Amphipoda"
102,"T","33","san334","93294","Gunnel Prickleback complex","Amphipoda"
102,"T","33","san102","93294","Zooplankton complex","Amphipoda"
102,"T","33","52551","93294","Anthopleura","Amphipoda"
102,"T","33","164457","93294","Gobiesocidae","Amphipoda"
102,"T","33","93294","93294","Amphipoda","Amphipoda"
102,"T","33","52551","97774","Anthopleura","Paguridae"
102,"T","33","san102","97774","Zooplankton complex","Paguridae"
102,"T","33","san334","97774","Gunnel Prickleback complex","Paguridae"
102,"T","33","97774","97774","Paguridae","Paguridae"
102,"T","33","57411","san102","Nemertea","Zooplankton complex"
102,"T","33","97774","san102","Paguridae","Zooplankton complex"
102,"T","33","79452","san102","Mytilus","Zooplankton complex"
102,"T","33","48396","san102","Halichondria panicea","Zooplankton complex"
102,"T","33","47771","san102","Haliclona","Zooplankton complex"
102,"T","33","52551","san102","Anthopleura","Zooplankton complex"
102,"T","33","93294","san102","Amphipoda","Zooplankton complex"
102,"T","33","70395","san102","Littorina","Zooplankton complex"
102,"T","33","san334","san102","Gunnel Prickleback complex","Zooplankton complex"
102,"T","33","164457","san102","Gobiesocidae","Zooplankton complex"
102,"T","33","san102","san102","Zooplankton complex","Zooplankton complex"
102,"T","33","san267","san102","Phytoplankton complex","Zooplankton complex"
102,"T","33","89687","san102","Semibalanus balanoides","Zooplankton complex"
102,"T","33","san334","san12","Gunnel Prickleback complex","Mastocarpus papillatus"
102,"T","33","69731","san12","Lottia","Mastocarpus papillatus"
102,"T","33","93294","san12","Amphipoda","Mastocarpus papillatus"
102,"T","33","568351","san12","Tectura scutum","Mastocarpus papillatus"
102,"T","33","70395","san12","Littorina","Mastocarpus papillatus"
102,"T","33","70395","san21","Littorina","Neorhodomela"
102,"T","33","93294","san21","Amphipoda","Neorhodomela"
102,"T","33","568351","san252","Tectura scutum","Brown crust complex"
102,"T","33","70395","san252","Littorina","Brown crust complex"
102,"T","33","69731","san252","Lottia","Brown crust complex"
102,"T","33","70395","san266","Littorina","Detritus complex"
102,"T","33","47771","san266","Haliclona","Detritus complex"
102,"T","33","568351","san266","Tectura scutum","Detritus complex"
102,"T","33","48396","san266","Halichondria panicea","Detritus complex"
102,"T","33","52551","san266","Anthopleura","Detritus complex"
102,"T","33","93294","san266","Amphipoda","Detritus complex"
102,"T","33","97774","san266","Paguridae","Detritus complex"
102,"T","33","san102","san266","Zooplankton complex","Detritus complex"
102,"T","33","79452","san266","Mytilus","Detritus complex"
102,"T","33","89687","san266","Semibalanus balanoides","Detritus complex"
102,"T","33","san334","san266","Gunnel Prickleback complex","Detritus complex"
102,"T","33","79452","san267","Mytilus","Phytoplankton complex"
102,"T","33","568351","san267","Tectura scutum","Phytoplankton complex"
102,"T","33","52551","san267","Anthopleura","Phytoplankton complex"
102,"T","33","93294","san267","Amphipoda","Phytoplankton complex"
102,"T","33","48396","san267","Halichondria panicea","Phytoplankton complex"
102,"T","33","70395","san267","Littorina","Phytoplankton complex"
102,"T","33","san102","san267","Zooplankton complex","Phytoplankton complex"
102,"T","33","89687","san267","Semibalanus balanoides","Phytoplankton complex"
102,"T","33","69731","san267","Lottia","Phytoplankton complex"
102,"T","33","san267","san267","Phytoplankton complex","Phytoplankton complex"
102,"T","33","47771","san267","Haliclona","Phytoplankton complex"
102,"T","33","568350","san267","Tectura persona","Phytoplankton complex"
102,"T","33","san334","san267","Gunnel Prickleback complex","Phytoplankton complex"
102,"T","33","97774","san267","Paguridae","Phytoplankton complex"
102,"T","33","70395","san272","Littorina","Biofilm complex"
102,"T","33","76444","san272","Siphonaria thersites","Biofilm complex"
102,"T","33","568351","san272","Tectura scutum","Biofilm complex"
102,"T","33","568350","san272","Tectura persona","Biofilm complex"
102,"T","33","69731","san272","Lottia","Biofilm complex"
102,"T","33","93294","san272","Amphipoda","Biofilm complex"
102,"T","33","san102","san272","Zooplankton complex","Biofilm complex"
102,"T","33","san334","san334","Gunnel Prickleback complex","Gunnel Prickleback complex"
94,"Q","33","69794","11217","Trochidae","Laminaria"
94,"Q","33","65870","11217","Nereididae","Laminaria"
94,"Q","33","69794","11255","Trochidae","Hedophyllum sessile"
94,"Q","33","69794","11334","Trochidae","Fucus"
94,"Q","33","65870","11334","Nereididae","Fucus"
94,"Q","33","48396","202421","Halichondria panicea","Bacteria"
94,"Q","33","san102","202421","Zooplankton complex","Bacteria"
94,"Q","33","san267","202421","Phytoplankton complex","Bacteria"
94,"Q","33","69794","2286","Trochidae","Bacillariophyta"
94,"Q","33","san102","2286","Zooplankton complex","Bacillariophyta"
94,"Q","33","65870","2286","Nereididae","Bacillariophyta"
94,"Q","33","san267","2286","Phytoplankton complex","Bacillariophyta"
94,"Q","33","san102","601","Zooplankton complex","Cyanophycota"
94,"Q","33","san267","601","Phytoplankton complex","Cyanophycota"
94,"Q","33","65870","6501","Nereididae","Ulvaceae"
94,"Q","33","69794","6501","Trochidae","Ulvaceae"
94,"Q","33","65870","65870","Nereididae","Nereididae"
94,"Q","33","san267","san102","Phytoplankton complex","Zooplankton complex"
94,"Q","33","san102","san102","Zooplankton complex","Zooplankton complex"
94,"Q","33","68076","san102","Sabellidae","Zooplankton complex"
94,"Q","33","65870","san102","Nereididae","Zooplankton complex"
94,"Q","33","48396","san102","Halichondria panicea","Zooplankton complex"
94,"Q","33","69794","san252","Trochidae","Brown crust complex"
94,"Q","33","69794","san262","Trochidae","Crustose coralline algae complex"
94,"Q","33","48396","san266","Halichondria panicea","Detritus complex"
94,"Q","33","san102","san266","Zooplankton complex","Detritus complex"
94,"Q","33","68076","san266","Sabellidae","Detritus complex"
94,"Q","33","65870","san266","Nereididae","Detritus complex"
94,"Q","33","san267","san267","Phytoplankton complex","Phytoplankton complex"
94,"Q","33","65870","san267","Nereididae","Phytoplankton complex"
94,"Q","33","48396","san267","Halichondria panicea","Phytoplankton complex"
94,"Q","33","69794","san267","Trochidae","Phytoplankton complex"
94,"Q","33","san102","san267","Zooplankton complex","Phytoplankton complex"
94,"Q","33","68076","san267","Sabellidae","Phytoplankton complex"
94,"Q","33","san102","san272","Zooplankton complex","Biofilm complex"
94,"Q","33","69794","san272","Trochidae","Biofilm complex"
94,"Q","33","69794","san338","Trochidae","Red crust complex"
95,"Q","33","47771","202421","Haliclona","Bacteria"
95,"Q","33","san102","202421","Zooplankton complex","Bacteria"
95,"Q","33","san267","202421","Phytoplankton complex","Bacteria"
95,"Q","33","san102","2286","Zooplankton complex","Bacillariophyta"
95,"Q","33","52551","2286","Anthopleura","Bacillariophyta"
95,"Q","33","san267","2286","Phytoplankton complex","Bacillariophyta"
95,"Q","33","52551","52551","Anthopleura","Anthopleura"
95,"Q","33","san267","601","Phytoplankton complex","Cyanophycota"
95,"Q","33","san102","601","Zooplankton complex","Cyanophycota"
95,"Q","33","san102","san102","Zooplankton complex","Zooplankton complex"
95,"Q","33","san267","san102","Phytoplankton complex","Zooplankton complex"
95,"Q","33","47771","san102","Haliclona","Zooplankton complex"
95,"Q","33","52551","san102","Anthopleura","Zooplankton complex"
95,"Q","33","52551","san266","Anthopleura","Detritus complex"
95,"Q","33","47771","san266","Haliclona","Detritus complex"
95,"Q","33","san102","san266","Zooplankton complex","Detritus complex"
95,"Q","33","47771","san267","Haliclona","Phytoplankton complex"
95,"Q","33","52551","san267","Anthopleura","Phytoplankton complex"
95,"Q","33","san267","san267","Phytoplankton complex","Phytoplankton complex"
95,"Q","33","san102","san267","Zooplankton complex","Phytoplankton complex"
95,"Q","33","san102","san272","Zooplankton complex","Biofilm complex"
96,"Q","33","48396","202421","Halichondria panicea","Bacteria"
96,"Q","33","47771","202421","Haliclona","Bacteria"
96,"Q","33","san267","202421","Phytoplankton complex","Bacteria"
96,"Q","33","san102","202421","Zooplankton complex","Bacteria"
96,"Q","33","san267","2286","Phytoplankton complex","Bacillariophyta"
96,"Q","33","san334","2286","Gunnel Prickleback complex","Bacillariophyta"
96,"Q","33","san102","2286","Zooplankton complex","Bacillariophyta"
96,"Q","33","san102","601","Zooplankton complex","Cyanophycota"
96,"Q","33","san267","601","Phytoplankton complex","Cyanophycota"
96,"Q","33","san334","6501","Gunnel Prickleback complex","Ulvaceae"
96,"Q","33","san102","san102","Zooplankton complex","Zooplankton complex"
96,"Q","33","48396","san102","Halichondria panicea","Zooplankton complex"
96,"Q","33","san267","san102","Phytoplankton complex","Zooplankton complex"
96,"Q","33","47771","san102","Haliclona","Zooplankton complex"
96,"Q","33","san334","san102","Gunnel Prickleback complex","Zooplankton complex"
96,"Q","33","47771","san266","Haliclona","Detritus complex"
96,"Q","33","48396","san266","Halichondria panicea","Detritus complex"
96,"Q","33","san102","san266","Zooplankton complex","Detritus complex"
96,"Q","33","san334","san266","Gunnel Prickleback complex","Detritus complex"
96,"Q","33","47771","san267","Haliclona","Phytoplankton complex"
96,"Q","33","san102","san267","Zooplankton complex","Phytoplankton complex"
96,"Q","33","48396","san267","Halichondria panicea","Phytoplankton complex"
96,"Q","33","san267","san267","Phytoplankton complex","Phytoplankton complex"
96,"Q","33","san334","san267","Gunnel Prickleback complex","Phytoplankton complex"
96,"Q","33","san102","san272","Zooplankton complex","Biofilm complex"
96,"Q","33","san334","san334","Gunnel Prickleback complex","Gunnel Prickleback complex"
97,"Q","33","48396","202421","Halichondria panicea","Bacteria"
97,"Q","33","san267","202421","Phytoplankton complex","Bacteria"
97,"Q","33","san102","202421","Zooplankton complex","Bacteria"
97,"Q","33","97774","2286","Paguridae","Bacillariophyta"
97,"Q","33","san102","2286","Zooplankton complex","Bacillariophyta"
97,"Q","33","san267","2286","Phytoplankton complex","Bacillariophyta"
97,"Q","33","52551","2286","Anthopleura","Bacillariophyta"
97,"Q","33","52551","52551","Anthopleura","Anthopleura"
97,"Q","33","san102","601","Zooplankton complex","Cyanophycota"
97,"Q","33","san267","601","Phytoplankton complex","Cyanophycota"
97,"Q","33","52551","97774","Anthopleura","Paguridae"
97,"Q","33","97774","97774","Paguridae","Paguridae"
97,"Q","33","san102","97774","Zooplankton complex","Paguridae"
97,"Q","33","san267","san102","Phytoplankton complex","Zooplankton complex"
97,"Q","33","52551","san102","Anthopleura","Zooplankton complex"
97,"Q","33","48396","san102","Halichondria panicea","Zooplankton complex"
97,"Q","33","san102","san102","Zooplankton complex","Zooplankton complex"
97,"Q","33","97774","san102","Paguridae","Zooplankton complex"
97,"Q","33","52551","san266","Anthopleura","Detritus complex"
97,"Q","33","san102","san266","Zooplankton complex","Detritus complex"
97,"Q","33","97774","san266","Paguridae","Detritus complex"
97,"Q","33","48396","san266","Halichondria panicea","Detritus complex"
97,"Q","33","48396","san267","Halichondria panicea","Phytoplankton complex"
97,"Q","33","97774","san267","Paguridae","Phytoplankton complex"
97,"Q","33","52551","san267","Anthopleura","Phytoplankton complex"
97,"Q","33","san102","san267","Zooplankton complex","Phytoplankton complex"
97,"Q","33","san267","san267","Phytoplankton complex","Phytoplankton complex"
97,"Q","33","san102","san272","Zooplankton complex","Biofilm complex"
98,"Q","33","70395","11334","Littorina","Fucus"
98,"Q","33","76444","11334","Siphonaria thersites","Fucus"
98,"Q","33","69731","11334","Lottia","Fucus"
98,"Q","33","93294","11334","Amphipoda","Fucus"
98,"Q","33","70395","13440","Littorina","Polysiphonia"
98,"Q","33","93294","13440","Amphipoda","Polysiphonia"
98,"Q","33","164457","164457","Gobiesocidae","Gobiesocidae"
98,"Q","33","san267","202421","Phytoplankton complex","Bacteria"
98,"Q","33","93294","202421","Amphipoda","Bacteria"
98,"Q","33","san102","202421","Zooplankton complex","Bacteria"
98,"Q","33","70395","2286","Littorina","Bacillariophyta"
98,"Q","33","93294","2286","Amphipoda","Bacillariophyta"
98,"Q","33","san267","2286","Phytoplankton complex","Bacillariophyta"
98,"Q","33","97774","2286","Paguridae","Bacillariophyta"
98,"Q","33","89687","2286","Semibalanus balanoides","Bacillariophyta"
98,"Q","33","69731","2286","Lottia","Bacillariophyta"
98,"Q","33","568350","2286","Tectura persona","Bacillariophyta"
98,"Q","33","san102","2286","Zooplankton complex","Bacillariophyta"
98,"Q","33","164457","568350","Gobiesocidae","Tectura persona"
98,"Q","33","san102","601","Zooplankton complex","Cyanophycota"
98,"Q","33","69731","601","Lottia","Cyanophycota"
98,"Q","33","93294","601","Amphipoda","Cyanophycota"
98,"Q","33","70395","601","Littorina","Cyanophycota"
98,"Q","33","san267","601","Phytoplankton complex","Cyanophycota"
98,"Q","33","93294","6501","Amphipoda","Ulvaceae"
98,"Q","33","76444","6501","Siphonaria thersites","Ulvaceae"
98,"Q","33","70395","6501","Littorina","Ulvaceae"
98,"Q","33","164457","69731","Gobiesocidae","Lottia"
98,"Q","33","73296","69731","Nucella lima","Lottia"
98,"Q","33","97774","69731","Paguridae","Lottia"
98,"Q","33","164457","70395","Gobiesocidae","Littorina"
98,"Q","33","san102","70395","Zooplankton complex","Littorina"
98,"Q","33","73296","70395","Nucella lima","Littorina"
98,"Q","33","73296","89687","Nucella lima","Semibalanus balanoides"
98,"Q","33","93294","93294","Amphipoda","Amphipoda"
98,"Q","33","164457","93294","Gobiesocidae","Amphipoda"
98,"Q","33","san102","93294","Zooplankton complex","Amphipoda"
98,"Q","33","97774","97774","Paguridae","Paguridae"
98,"Q","33","san102","97774","Zooplankton complex","Paguridae"
98,"Q","33","164457","san102","Gobiesocidae","Zooplankton complex"
98,"Q","33","93294","san102","Amphipoda","Zooplankton complex"
98,"Q","33","70395","san102","Littorina","Zooplankton complex"
98,"Q","33","san102","san102","Zooplankton complex","Zooplankton complex"
98,"Q","33","89687","san102","Semibalanus balanoides","Zooplankton complex"
98,"Q","33","san267","san102","Phytoplankton complex","Zooplankton complex"
98,"Q","33","97774","san102","Paguridae","Zooplankton complex"
98,"Q","33","93294","san21","Amphipoda","Neorhodomela"
98,"Q","33","70395","san21","Littorina","Neorhodomela"
98,"Q","33","69731","san252","Lottia","Brown crust complex"
98,"Q","33","70395","san252","Littorina","Brown crust complex"
98,"Q","33","93294","san266","Amphipoda","Detritus complex"
98,"Q","33","89687","san266","Semibalanus balanoides","Detritus complex"
98,"Q","33","san102","san266","Zooplankton complex","Detritus complex"
98,"Q","33","70395","san266","Littorina","Detritus complex"
98,"Q","33","97774","san266","Paguridae","Detritus complex"
98,"Q","33","97774","san267","Paguridae","Phytoplankton complex"
98,"Q","33","89687","san267","Semibalanus balanoides","Phytoplankton complex"
98,"Q","33","568350","san267","Tectura persona","Phytoplankton complex"
98,"Q","33","69731","san267","Lottia","Phytoplankton complex"
98,"Q","33","70395","san267","Littorina","Phytoplankton complex"
98,"Q","33","san102","san267","Zooplankton complex","Phytoplankton complex"
98,"Q","33","san267","san267","Phytoplankton complex","Phytoplankton complex"
98,"Q","33","93294","san267","Amphipoda","Phytoplankton complex"
98,"Q","33","san102","san272","Zooplankton complex","Biofilm complex"
98,"Q","33","568350","san272","Tectura persona","Biofilm complex"
98,"Q","33","93294","san272","Amphipoda","Biofilm complex"
98,"Q","33","76444","san272","Siphonaria thersites","Biofilm complex"
98,"Q","33","69731","san272","Lottia","Biofilm complex"
